"feature","Sample.type","age.quant","mean","sd","median","incidence"
"Prevotella.Otu0738","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu0738","patient","(15.3,26.4]",0.012495358467094,0.0321296581738129,0,0.333333333333333
"Parabacteroides.Otu1107","control","[3.18,6.27]",0.00028285738700263,0.000190417158831633,0.000358460887994898,0.75
"Parabacteroides.Otu1107","control","(6.27,8.71]",0.0018802041364491,0.00265901018979631,0.0018802041364491,0.5
"Parabacteroides.Otu1107","control","(8.71,15.3]",0.0012243054313399,0.00176823811507324,0.00034455036177788,0.571428571428571
"Parabacteroides.Otu1107","control","(15.3,26.4]",0.000711434103964699,0.000480549043873738,0.000990729601585167,0.8
"Parabacteroides.Otu1107","patient","[3.18,6.27]",0,0,0,0
"Parabacteroides.Otu1107","patient","(6.27,8.71]",0.00176752078643689,0.0033835816867694,0,0.333333333333333
"Parabacteroides.Otu1107","patient","(8.71,15.3]",0.00442834138486312,0.00885668276972625,0,0.25
"Parabacteroides.Otu1107","patient","(15.3,26.4]",0.00516060460433546,0.00997307677949513,0.000504456028249538,0.555555555555556
"Bacteroides.Otu1854","control","[3.18,6.27]",0.000408828823162712,0.000686476396245825,0.000103626943005181,0.5
"Bacteroides.Otu1854","control","(6.27,8.71]",0.00013430029546065,0.000189929299271165,0.00013430029546065,0.5
"Bacteroides.Otu1854","control","(8.71,15.3]",9.63470005135319e-05,0.000177965188578631,0,0.285714285714286
"Bacteroides.Otu1854","control","(15.3,26.4]",4.93831549565892e-05,7.72059026470549e-05,0,0.4
"Bacteroides.Otu1854","patient","[3.18,6.27]",0.00729317024994302,0.014586340499886,0,0.25
"Bacteroides.Otu1854","patient","(6.27,8.71]",0.000408145516048051,0.000957034435053208,0,0.333333333333333
"Bacteroides.Otu1854","patient","(8.71,15.3]",0.00193236714975845,0.00386473429951691,0,0.25
"Bacteroides.Otu1854","patient","(15.3,26.4]",0.000153869519114652,0.000371552512772139,0,0.222222222222222
"Megamonas.Otu2657","control","[3.18,6.27]",0,0,0,0
"Megamonas.Otu2657","control","(6.27,8.71]",0,0,0,0
"Megamonas.Otu2657","control","(8.71,15.3]",0.0045611316802922,0.0083064649679975,0,0.285714285714286
"Megamonas.Otu2657","control","(15.3,26.4]",0.0260701074511185,0.0582945324414248,0,0.2
"Megamonas.Otu2657","patient","[3.18,6.27]",0,0,0,0
"Megamonas.Otu2657","patient","(6.27,8.71]",0.00345489443378119,0.00846272847794572,0,0.166666666666667
"Megamonas.Otu2657","patient","(8.71,15.3]",0,0,0,0
"Megamonas.Otu2657","patient","(15.3,26.4]",1.21049254941836e-05,3.63147764825508e-05,0,0.111111111111111
"Lachnospiraceae.Otu2599","control","[3.18,6.27]",0.0016843199497415,0.00272804368992478,0.000489388504845605,0.75
"Lachnospiraceae.Otu2599","control","(6.27,8.71]",0.00189486367574234,0.00229988331054062,0.00189486367574234,1
"Lachnospiraceae.Otu2599","control","(8.71,15.3]",0.00106389139538851,0.000579605169957124,0.000918800964741013,1
"Lachnospiraceae.Otu2599","control","(15.3,26.4]",0.00162098781738844,0.00138435207960921,0.00120302880192485,1
"Lachnospiraceae.Otu2599","patient","[3.18,6.27]",0.00116602563240911,0.00127930075673883,0.000850626057798534,0.75
"Lachnospiraceae.Otu2599","patient","(6.27,8.71]",0.00114187536078745,0.00165788126861751,0.000208502058156873,0.666666666666667
"Lachnospiraceae.Otu2599","patient","(8.71,15.3]",0.0051145003279277,0.00971849495357006,0.00038424488152749,0.75
"Lachnospiraceae.Otu2599","patient","(15.3,26.4]",0.00301570783890251,0.00511839519497206,0.00124120810922631,0.888888888888889
"Streptococcus.Otu0749","control","[3.18,6.27]",0,0,0,0
"Streptococcus.Otu0749","control","(6.27,8.71]",0,0,0,0
"Streptococcus.Otu0749","control","(8.71,15.3]",0.0107556536127965,0.0284567846474129,0,0.142857142857143
"Streptococcus.Otu0749","control","(15.3,26.4]",0,0,0,0
"Streptococcus.Otu0749","patient","[3.18,6.27]",0,0,0,0
"Streptococcus.Otu0749","patient","(6.27,8.71]",0,0,0,0
"Streptococcus.Otu0749","patient","(8.71,15.3]",0.000378644452858766,0.000757288905717531,0,0.25
"Streptococcus.Otu0749","patient","(15.3,26.4]",1.21049254941836e-05,3.63147764825508e-05,0,0.111111111111111
"Catenibacterium.Otu2320","control","[3.18,6.27]",0,0,0,0
"Catenibacterium.Otu2320","control","(6.27,8.71]",0,0,0,0
"Catenibacterium.Otu2320","control","(8.71,15.3]",0,0,0,0
"Catenibacterium.Otu2320","control","(15.3,26.4]",0.0110491273992619,0.0223248039842379,0,0.4
"Catenibacterium.Otu2320","patient","[3.18,6.27]",0,0,0,0
"Catenibacterium.Otu2320","patient","(6.27,8.71]",0,0,0,0
"Catenibacterium.Otu2320","patient","(8.71,15.3]",0,0,0,0
"Catenibacterium.Otu2320","patient","(15.3,26.4]",0.0007118358894713,0.0021355076684139,0,0.111111111111111
"Bacteroides.Otu2520","control","[3.18,6.27]",0.0179052447959925,0.0331048223216111,0.00207253886010363,0.5
"Bacteroides.Otu2520","control","(6.27,8.71]",0.120870265914585,0.170936369344049,0.120870265914585,0.5
"Bacteroides.Otu2520","control","(8.71,15.3]",0.0468395225484437,0.0484243412415658,0.0266410912190963,1
"Bacteroides.Otu2520","control","(15.3,26.4]",0.0428840170504602,0.0753153076098668,0.00596099804138636,0.8
"Bacteroides.Otu2520","patient","[3.18,6.27]",0.169339027400634,0.207002068934414,0.108601324572598,0.75
"Bacteroides.Otu2520","patient","(6.27,8.71]",0.0413625213876807,0.0601589623074458,0.0133041957161231,0.666666666666667
"Bacteroides.Otu2520","patient","(8.71,15.3]",0.043581764417685,0.067273774530478,0.0149935302804381,1
"Bacteroides.Otu2520","patient","(15.3,26.4]",0.0338771962209825,0.0581278899594274,0.00553054662379421,1
"Bacteroides.Otu0069","control","[3.18,6.27]",0.00761693248580789,0.00879580190333321,0.00755803491092316,0.5
"Bacteroides.Otu0069","control","(6.27,8.71]",0.005372011818426,0.0075971719708466,0.005372011818426,0.5
"Bacteroides.Otu0069","control","(8.71,15.3]",0.00701624238697266,0.00413908860815669,0.00745840504876649,1
"Bacteroides.Otu0069","control","(15.3,26.4]",0.00365433572239882,0.00373309018674314,0.00204377075704675,0.8
"Bacteroides.Otu0069","patient","[3.18,6.27]",0.0084458940130842,0.00976527235841424,0.00813988543864938,0.5
"Bacteroides.Otu0069","patient","(6.27,8.71]",0.0177712119061286,0.0204300647184846,0.0134502443923202,0.833333333333333
"Bacteroides.Otu0069","patient","(8.71,15.3]",0.0178344360262854,0.0295109815869747,0.00475759144237405,0.75
"Bacteroides.Otu0069","patient","(15.3,26.4]",0.012530724765889,0.0114870961426112,0.0107617286026568,1
"Clostridium_XlVa.Otu0236","control","[3.18,6.27]",0.00301027193525732,0.00308572909577897,0.00305131586979484,0.75
"Clostridium_XlVa.Otu0236","control","(6.27,8.71]",0.0225927736037498,0.0296718552507939,0.0225927736037498,1
"Clostridium_XlVa.Otu0236","control","(8.71,15.3]",0.00428439550404864,0.00655470970462028,0.000918800964741013,1
"Clostridium_XlVa.Otu0236","control","(15.3,26.4]",0.00442757907463132,0.00515215634464275,0.00339678720543486,1
"Clostridium_XlVa.Otu0236","patient","[3.18,6.27]",0.00599718573056706,0.00483314955227956,0.00595438240458974,1
"Clostridium_XlVa.Otu0236","patient","(6.27,8.71]",0.003017292935306,0.00305207905165908,0.00210827481431997,0.833333333333333
"Clostridium_XlVa.Otu0236","patient","(8.71,15.3]",0.00238481445353557,0.00283595619507657,0.00135042845640672,1
"Clostridium_XlVa.Otu0236","patient","(15.3,26.4]",0.00449809828901,0.00707740906223814,0.00206868018204386,1
"Roseburia.Otu1051","control","[3.18,6.27]",0.0011267726840513,0.0012165468073167,0.00090389627686633,0.75
"Roseburia.Otu1051","control","(6.27,8.71]",0.00841120622472412,0.0111355247218372,0.00841120622472412,1
"Roseburia.Otu1051","control","(8.71,15.3]",0.00183175000287658,0.00115554727446447,0.00191815856777494,1
"Roseburia.Otu1051","control","(15.3,26.4]",0.00248621766733125,0.00176739317837876,0.00198145920317033,1
"Roseburia.Otu1051","patient","[3.18,6.27]",0.00370148219609642,0.00429176503584671,0.0024606250182225,0.75
"Roseburia.Otu1051","patient","(6.27,8.71]",0.00112649527291514,0.00141822904327047,0.000539691549574499,0.666666666666667
"Roseburia.Otu1051","patient","(8.71,15.3]",0.00426545028212888,0.00826543714083741,0.000200722601364914,0.5
"Roseburia.Otu1051","patient","(15.3,26.4]",0.00207472599828692,0.00279764418850272,0.00121222616676769,0.888888888888889
"Bacteroides.Otu1669","control","[3.18,6.27]",0.00174763639188817,0.00335852489331948,0.000103626943005181,0.5
"Bacteroides.Otu1669","control","(6.27,8.71]",0.00228310502283105,0.00322879808760981,0.00228310502283105,0.5
"Bacteroides.Otu1669","control","(8.71,15.3]",0.00167976816037013,0.00156168807700971,0.00100401606425703,1
"Bacteroides.Otu1669","control","(15.3,26.4]",0.00127250881229829,0.00212163422098845,0.000170314229753896,0.6
"Bacteroides.Otu1669","patient","[3.18,6.27]",0.00453291899059443,0.00451943800636582,0.00367193081716851,0.75
"Bacteroides.Otu1669","patient","(6.27,8.71]",0.000991227222339715,0.00156525220240818,0.00021717580961615,0.666666666666667
"Bacteroides.Otu1669","patient","(8.71,15.3]",0.00128824476650564,0.00257648953301127,0,0.25
"Bacteroides.Otu1669","patient","(15.3,26.4]",0.000844607870422822,0.000942655310750847,0.000413736036408771,0.777777777777778
"Bacteroides.Otu0877","control","[3.18,6.27]",0.000678758641409968,0.000684410717262552,0.000643486579499693,0.75
"Bacteroides.Otu0877","control","(6.27,8.71]",0.00067150147730325,0.000949646496355825,0.00067150147730325,0.5
"Bacteroides.Otu0877","control","(8.71,15.3]",0.00443413405651199,0.00649350383277543,0.00103419746276889,0.857142857142857
"Bacteroides.Otu0877","control","(15.3,26.4]",0.00134357888912205,0.00197283050591013,0.00017614937466972,0.6
"Bacteroides.Otu0877","patient","[3.18,6.27]",0.00705794156494061,0.0108673951877104,0.00253037830575298,0.75
"Bacteroides.Otu0877","patient","(6.27,8.71]",0.0084114247876081,0.0177353186033865,0.00133165124754696,0.666666666666667
"Bacteroides.Otu0877","patient","(8.71,15.3]",0.00370317431094941,0.00244227402995578,0.00434330093974379,1
"Bacteroides.Otu0877","patient","(15.3,26.4]",0.00155133672043172,0.00183436403655542,0.000672404518558365,0.777777777777778
"Lachnospiracea_incertae_sedis.Otu0651","control","[3.18,6.27]",0.000981792217065334,0.00196358443413067,0,0.25
"Lachnospiracea_incertae_sedis.Otu0651","control","(6.27,8.71]",0.0012831825765228,0.000675118407092398,0.0012831825765228,1
"Lachnospiracea_incertae_sedis.Otu0651","control","(8.71,15.3]",0.0014374864234286,0.00299272926714622,0.000413678985107557,0.857142857142857
"Lachnospiracea_incertae_sedis.Otu0651","control","(15.3,26.4]",0.00501336487257883,0.00968748150475153,0.000352547153181738,1
"Lachnospiracea_incertae_sedis.Otu0651","patient","[3.18,6.27]",0.00347238613504233,0.00489202668406738,0.00159057128161678,0.75
"Lachnospiracea_incertae_sedis.Otu0651","patient","(6.27,8.71]",0.00025193378003848,0.00046368320010405,0,0.333333333333333
"Lachnospiracea_incertae_sedis.Otu0651","patient","(8.71,15.3]",0.00152979066022544,0.00305958132045089,0,0.25
"Lachnospiracea_incertae_sedis.Otu0651","patient","(15.3,26.4]",0.000362853270222802,0.000405560777182037,0.000121410793419535,0.666666666666667
"Prevotella.Otu2501","control","[3.18,6.27]",5.18134715025907e-05,0.000103626943005181,0,0.25
"Prevotella.Otu2501","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2501","control","(8.71,15.3]",0.000184189199145362,0.000487318815122779,0,0.142857142857143
"Prevotella.Otu2501","control","(15.3,26.4]",0.000711969999331782,0.000904407720520706,0.00017614937466972,0.6
"Prevotella.Otu2501","patient","[3.18,6.27]",0,0,0,0
"Prevotella.Otu2501","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2501","patient","(8.71,15.3]",0.000283983339644074,0.000567966679288148,0,0.25
"Prevotella.Otu2501","patient","(15.3,26.4]",0.00557513962171991,0.0107340500326477,0,0.333333333333333
"Bacteroides.Otu2038","control","[3.18,6.27]",0.00362742887848802,0.00426077957308269,0.00314918121288465,0.5
"Bacteroides.Otu2038","control","(6.27,8.71]",0.0679272806460033,0.0937845299534474,0.0679272806460033,1
"Bacteroides.Otu2038","control","(8.71,15.3]",0.00644450437132219,0.0115359475952872,0.00270758122743682,0.857142857142857
"Bacteroides.Otu2038","control","(15.3,26.4]",0.00699910462942681,0.0138968618655469,0.00017614937466972,1
"Bacteroides.Otu2038","patient","[3.18,6.27]",0.00735854545721524,0.00945161185754515,0.00482363581549593,0.5
"Bacteroides.Otu2038","patient","(6.27,8.71]",0.0582686215838947,0.110508265123549,0.0126222710256834,0.833333333333333
"Bacteroides.Otu2038","patient","(8.71,15.3]",0.000768744054614866,0.000569276166832238,0.000545275477340695,1
"Bacteroides.Otu2038","patient","(15.3,26.4]",0.0245706745734986,0.0505255337483432,0.00658956428187197,1
"Bacteroides.Otu0929","control","[3.18,6.27]",0.00381701607352618,0.00651475552350603,0.000850740465510055,0.75
"Bacteroides.Otu0929","control","(6.27,8.71]",0.00013430029546065,0.000189929299271165,0.00013430029546065,0.5
"Bacteroides.Otu0929","control","(8.71,15.3]",0.0102420879194109,0.00983251259177488,0.00461941533370105,1
"Bacteroides.Otu0929","control","(15.3,26.4]",0.0102712786438856,0.0123798024149767,0.00468364131823214,0.8
"Bacteroides.Otu0929","patient","[3.18,6.27]",0.0608966026955082,0.10674236647439,0.0115515799105113,0.75
"Bacteroides.Otu0929","patient","(6.27,8.71]",0.0236186523742054,0.0273320387679404,0.017954690539072,0.833333333333333
"Bacteroides.Otu0929","patient","(8.71,15.3]",0.0022799488152749,0.00304802903297604,0.00133928571428571,0.5
"Bacteroides.Otu0929","patient","(15.3,26.4]",0.0148730654203002,0.0281407095988394,0.00372362432767894,0.777777777777778
"Bacteroides.Otu0786","control","[3.18,6.27]",0.000676590336907803,0.00121893318684924,0.000103626943005181,0.5
"Bacteroides.Otu0786","control","(6.27,8.71]",0.00335750738651625,0.00474823248177913,0.00335750738651625,0.5
"Bacteroides.Otu0786","control","(8.71,15.3]",0.00179603333141852,0.00340544346867535,0,0.428571428571429
"Bacteroides.Otu0786","control","(15.3,26.4]",0.000113226240181162,0.000253181569881796,0,0.2
"Bacteroides.Otu0786","patient","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu0786","patient","(6.27,8.71]",0.000879776067050912,0.00155983332691617,0,0.333333333333333
"Bacteroides.Otu0786","patient","(8.71,15.3]",0.000978943811824247,0.0012380980832673,0.000669642857142857,0.5
"Bacteroides.Otu0786","patient","(15.3,26.4]",0.0337828114875136,0.0818756129461189,0.00259762750021647,0.777777777777778
"Prevotella.Otu0882","control","[3.18,6.27]",0.000207253886010363,0.000414507772020725,0,0.25
"Prevotella.Otu0882","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0882","control","(8.71,15.3]",0.00418109482059972,0.0110621371032871,0,0.142857142857143
"Prevotella.Otu0882","control","(15.3,26.4]",0.00121278179897062,0.00242072802544458,0.00017614937466972,0.6
"Prevotella.Otu0882","patient","[3.18,6.27]",0.00466133942161339,0.00932267884322679,0,0.25
"Prevotella.Otu0882","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0882","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu0882","patient","(15.3,26.4]",0.00242053949672996,0.00368709717298013,0,0.333333333333333
"Blautia.Otu0620","control","[3.18,6.27]",0.00129556411875043,0.00102477069752625,0.00134157450669044,0.75
"Blautia.Otu0620","control","(6.27,8.71]",0.00102587219529911,0.000828349219400517,0.00102587219529911,1
"Blautia.Otu0620","control","(8.71,15.3]",0.00167536189498653,0.0021076909345795,0.000644662197008767,0.857142857142857
"Blautia.Otu0620","control","(15.3,26.4]",0.00114674697784427,0.00087426726264789,0.000774113639882335,1
"Blautia.Otu0620","patient","[3.18,6.27]",0.000257367483368956,0.000256306589487204,0.000213257728269416,0.75
"Blautia.Otu0620","patient","(6.27,8.71]",0.00453095287959613,0.0100291710993102,0.000569268334689073,0.666666666666667
"Blautia.Otu0620","patient","(8.71,15.3]",0.00196529193436011,0.00324442947069331,0.000522783792991323,0.75
"Blautia.Otu0620","patient","(15.3,26.4]",0.00152549512029666,0.00170928161007193,0.000771704180064309,0.888888888888889
"Bacteroides.Otu2383","control","[3.18,6.27]",0.000178507675830061,0.000357015351660121,0,0.25
"Bacteroides.Otu2383","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu2383","control","(8.71,15.3]",0.0010595775649289,0.000940442175789584,0.000909297567629007,1
"Bacteroides.Otu2383","control","(15.3,26.4]",0.00231548412121711,0.00352749732425505,0.000510942689261688,0.6
"Bacteroides.Otu2383","patient","[3.18,6.27]",0.000876694776065136,0.00129665081467323,0.000380517503805175,0.5
"Bacteroides.Otu2383","patient","(6.27,8.71]",0.00317214561637871,0.00560352945465176,0.00102608808240853,0.666666666666667
"Bacteroides.Otu2383","patient","(8.71,15.3]",0.000161030595813205,0.000322061191626409,0,0.25
"Bacteroides.Otu2383","patient","(15.3,26.4]",0.00237639781546031,0.00480838924487295,9.706853038245e-05,0.555555555555556
"Lachnospiraceae.Otu1734","control","[3.18,6.27]",0.00103866506573964,0.00117105538705697,0.000817657646325424,0.75
"Lachnospiraceae.Otu1734","control","(6.27,8.71]",0.000843041731452373,5.26652546394516e-05,0.000843041731452373,1
"Lachnospiraceae.Otu1734","control","(8.71,15.3]",0.00107044160829724,0.000516843738212602,0.00103145951521403,1
"Lachnospiraceae.Otu1734","control","(15.3,26.4]",0.00158085915022067,0.001204410978063,0.00106149600169839,1
"Lachnospiraceae.Otu1734","patient","[3.18,6.27]",0.000886677385978194,0.00102899513349548,0.000823723228995058,0.5
"Lachnospiraceae.Otu1734","patient","(6.27,8.71]",0.000532101841745033,0.000578235042936818,0.000457768855856953,0.666666666666667
"Lachnospiraceae.Otu1734","patient","(8.71,15.3]",0.000283983339644074,0.000567966679288148,0,0.25
"Lachnospiraceae.Otu1734","patient","(15.3,26.4]",0.00380318328595715,0.00748694139618665,0.000849875553936745,1
"Faecalibacterium.Otu0067","control","[3.18,6.27]",0.0430524123835869,0.039080080596073,0.0456153520300855,0.75
"Faecalibacterium.Otu0067","control","(6.27,8.71]",0.0103060699004665,0.0134354080323778,0.0103060699004665,1
"Faecalibacterium.Otu0067","control","(8.71,15.3]",0.0159818815628177,0.0075075494297567,0.0155583972719523,1
"Faecalibacterium.Otu0067","control","(15.3,26.4]",0.0314248310288412,0.0228913569791313,0.0311193683232699,1
"Faecalibacterium.Otu0067","patient","[3.18,6.27]",0.022462393346134,0.0134665597309091,0.0245151692958107,1
"Faecalibacterium.Otu0067","patient","(6.27,8.71]",0.011519103749417,0.0153523566544767,0.00554300377658847,0.833333333333333
"Faecalibacterium.Otu0067","patient","(8.71,15.3]",0.0185577698187924,0.0162237267151822,0.0166009550646417,1
"Faecalibacterium.Otu0067","patient","(15.3,26.4]",0.0192704954935779,0.0258803000880752,0.0109298806120733,1
"Bacteroides.Otu2625","control","[3.18,6.27]",0.000296507723925393,0.000392878018471244,0.000178507675830061,0.5
"Bacteroides.Otu2625","control","(6.27,8.71]",0.0002686005909213,0.00037985859854233,0.0002686005909213,0.5
"Bacteroides.Otu2625","control","(8.71,15.3]",0.0142430880248742,0.0237618395311656,0.00417582417582418,0.857142857142857
"Bacteroides.Otu2625","control","(15.3,26.4]",0.00110321225024081,0.00153065195909352,0.000778430401245489,0.6
"Bacteroides.Otu2625","patient","[3.18,6.27]",0.0530477735467981,0.0885448505772646,0.013542034883768,0.75
"Bacteroides.Otu2625","patient","(6.27,8.71]",0.0202729593297848,0.0317555747176543,0.000151423379769836,0.5
"Bacteroides.Otu2625","patient","(8.71,15.3]",0.000483091787439614,0.000966183574879227,0,0.25
"Bacteroides.Otu2625","patient","(15.3,26.4]",0.0125552508803565,0.0347301980763005,0.00106775383420695,0.888888888888889
"Bacteroides.Otu0661","control","[3.18,6.27]",0.00334810307406472,0.00634140840089659,0.000269929818247256,0.5
"Bacteroides.Otu0661","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu0661","control","(8.71,15.3]",0.0112262393414359,0.0119422713505154,0.00631095811818703,1
"Bacteroides.Otu0661","control","(15.3,26.4]",0.00765968744795352,0.00951193422466634,0.00332112748020097,0.8
"Bacteroides.Otu0661","patient","[3.18,6.27]",0.0189498498466094,0.0315718351840143,0.00481348332858403,0.75
"Bacteroides.Otu0661","patient","(6.27,8.71]",0.022733706270912,0.0305737611566924,0.0126246768172995,0.833333333333333
"Bacteroides.Otu0661","patient","(8.71,15.3]",0.00202564268461008,0.0032209107097003,0.000669642857142857,0.5
"Bacteroides.Otu0661","patient","(15.3,26.4]",0.010963883715611,0.0191471424797888,0.00102893890675241,0.777777777777778
"Prevotella.Otu1803","control","[3.18,6.27]",0.000466321243523316,0.000932642487046632,0,0.25
"Prevotella.Otu1803","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1803","control","(8.71,15.3]",0.00653871656966036,0.0172998179368586,0,0.142857142857143
"Prevotella.Otu1803","control","(15.3,26.4]",0.0140541223436697,0.0199017046329376,0.00158534437202748,0.8
"Prevotella.Otu1803","patient","[3.18,6.27]",0.00104642313546423,0.00209284627092846,0,0.25
"Prevotella.Otu1803","patient","(6.27,8.71]",7.37724268177526e-06,1.80704802790308e-05,0,0.166666666666667
"Prevotella.Otu1803","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu1803","patient","(15.3,26.4]",0.00569838805586506,0.00959289338666364,0,0.444444444444444
"Megamonas.Otu1877","control","[3.18,6.27]",0,0,0,0
"Megamonas.Otu1877","control","(6.27,8.71]",0,0,0,0
"Megamonas.Otu1877","control","(8.71,15.3]",0.0145969584745095,0.0386199220214889,0,0.142857142857143
"Megamonas.Otu1877","control","(15.3,26.4]",0,0,0,0
"Megamonas.Otu1877","patient","[3.18,6.27]",0,0,0,0
"Megamonas.Otu1877","patient","(6.27,8.71]",0.00473448496481126,0.0115970723586664,0,0.166666666666667
"Megamonas.Otu1877","patient","(8.71,15.3]",0,0,0,0
"Megamonas.Otu1877","patient","(15.3,26.4]",0,0,0,0
"Bacteroidales.Otu1168","control","[3.18,6.27]",0,0,0,0
"Bacteroidales.Otu1168","control","(6.27,8.71]",0,0,0,0
"Bacteroidales.Otu1168","control","(8.71,15.3]",0.000965878858581746,0.00229832514938647,0,0.428571428571429
"Bacteroidales.Otu1168","control","(15.3,26.4]",9.5991937141366e-05,0.000140370033543669,0,0.4
"Bacteroidales.Otu1168","patient","[3.18,6.27]",0.0129932043726589,0.0255860179308198,0.000301477238468496,0.5
"Bacteroidales.Otu1168","patient","(6.27,8.71]",5.16406987724268e-05,0.000126493361953215,0,0.166666666666667
"Bacteroidales.Otu1168","patient","(8.71,15.3]",0,0,0,0
"Bacteroidales.Otu1168","patient","(15.3,26.4]",0.00310354517728099,0.00800099335759037,0.000128617363344051,0.555555555555556
"Bacteroides.Otu2534","control","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu2534","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu2534","control","(8.71,15.3]",9.84949964541801e-06,2.60593266001949e-05,0,0.142857142857143
"Bacteroides.Otu2534","control","(15.3,26.4]",0,0,0,0
"Bacteroides.Otu2534","patient","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu2534","patient","(6.27,8.71]",0.012341654070131,0.0244168055016135,0,0.333333333333333
"Bacteroides.Otu2534","patient","(8.71,15.3]",0.000100361300682457,0.000200722601364914,0,0.25
"Bacteroides.Otu2534","patient","(15.3,26.4]",0.000796951150443654,0.00218690136540076,0,0.333333333333333
"Bacteria.Otu0435","control","[3.18,6.27]",0,0,0,0
"Bacteria.Otu0435","control","(6.27,8.71]",0,0,0,0
"Bacteria.Otu0435","control","(8.71,15.3]",0,0,0,0
"Bacteria.Otu0435","control","(15.3,26.4]",0,0,0,0
"Bacteria.Otu0435","patient","[3.18,6.27]",0.0200372255564841,0.0400744511129682,0,0.25
"Bacteria.Otu0435","patient","(6.27,8.71]",0,0,0,0
"Bacteria.Otu0435","patient","(8.71,15.3]",0,0,0,0
"Bacteria.Otu0435","patient","(15.3,26.4]",0,0,0,0
"Bacteroides.Otu0801","control","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu0801","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu0801","control","(8.71,15.3]",0.00359316805854075,0.00950662910175959,0,0.142857142857143
"Bacteroides.Otu0801","control","(15.3,26.4]",0,0,0,0
"Bacteroides.Otu0801","patient","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu0801","patient","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu0801","patient","(8.71,15.3]",0,0,0,0
"Bacteroides.Otu0801","patient","(15.3,26.4]",0,0,0,0
