"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"
5.02432450121977	4.63110921188766	4.19191651739149	3.36845050048472	2.56351316490901	2.17567142492405	1.99635383191541	1.81309930440377
5.34603552775613	5.03031402425722	4.69407370188881	4.08017820113232	3.37038602256168	2.85570102155148	2.55674682914793	2.25292734370549
5.06254756354588	4.62765936629214	4.10650988559674	2.98551470263566	1.77118857682608	1.26308504888438	1.08437740800425	0.948791248800964
4.95332392738314	4.5515318659981	4.11699060525789	3.32686800455708	2.4615559719576	1.93246706015332	1.69007694344503	1.48086488912375
4.99162235491433	4.59044319910126	4.14658844618831	3.30616828353238	2.38214905545539	1.86989807950964	1.64505658688662	1.44324791975473
4.98878156472765	4.58152242715285	4.11932138940724	3.19558099044097	2.18105433977712	1.73304811717994	1.57923701299807	1.42833388199318
5.09290628652905	4.67541230236673	4.15506506107532	2.96589884721843	1.73261677571021	1.26351342973258	1.08921748924601	0.953117253545515
4.96056931642277	4.56357209691811	4.12274887005331	3.25992625934279	2.24065766910887	1.67656143526901	1.44791314464546	1.26705457309406
4.90814103716186	4.46538137576875	3.96134990145837	3.01492675818896	2.14233051069574	1.75330940515551	1.5705188254752	1.38126350501891
4.7904457088584	4.28203424518859	3.68594624073569	2.6048794231271	1.76650419263114	1.41828979290972	1.25786190511553	1.10429683890776
5.11799381241676	4.76318169971818	4.36065323018685	3.50075289056607	2.29902200892667	1.64003912352672	1.40687941804569	1.23102049396568
4.62005879848184	4.097264381263	3.48426148680927	2.37798253596807	1.53374523402083	1.17027262563214	1.01160115012045	0.885198550972946
5.56498964587207	5.268855532966	4.94101210692669	4.28760369671732	3.44916679123288	2.89630732398277	2.63210087012015	2.37295653000844
5.34264520839754	5.02757263010605	4.67450445956684	3.9412008375507	2.92963986757226	2.26116304858044	1.95971031079623	1.71520218220529
3.28840188751681	2.49682153647983	1.73451480721796	0.928707274276787	0.591597397609317	0.453600796076489	0.391433815037543	0.342514012544654
5.13295616632888	4.68102104538797	4.11536028660563	2.81846050473354	1.47424973000376	1.01362498600219	0.868895038274218	0.760257332771479
5.05136128400822	4.66338124628404	4.21637315935975	3.2870288186536	2.17219551488031	1.58083918454566	1.35707074417318	1.18740609826344
4.44170963683506	3.86475613097168	3.19552734565414	2.03093169508927	1.18587473824032	0.854695058823926	0.733564262336976	0.641866129180294
5.28865836825342	4.95770582518565	4.59930435940086	3.92681443149079	3.1419248082538	2.57634025049495	2.24815800320385	1.96756626207761
5.03200531983245	4.64407890610023	4.2253311135164	3.47744950713464	2.70261983388962	2.22557497463275	1.98645400018268	1.75209779202208
3.92157721823296	3.32372108653953	2.7231331353372	1.89153307493075	1.29165723800256	0.978972047395169	0.844524310948152	0.738993985769847
4.65752541632202	4.2125206857178	3.75449068596062	2.99917657839787	2.29316019424799	1.92879785946128	1.76749542946061	1.59269134063508
4.37544250679687	3.90277234577047	3.43503182261377	2.73583977020843	2.10206903461462	1.6613065437558	1.43782857880523	1.25814094978433
5.12521319880369	4.75064867468786	4.35221756923868	3.645109948371	2.88074878611281	2.3937052608046	2.14623593125719	1.8914470019746
4.96118241037673	4.58439764763964	4.19423278920166	3.53364478304032	2.87545625088475	2.48007923277865	2.27052639141029	2.04371779900819
5.25587948385007	4.91709840492432	4.54004596152049	3.77293390273238	2.77785527793685	2.20838060042069	1.97915139620002	1.75942510581707
5.21149233583123	4.81782766011067	4.36605696538641	3.46281199649741	2.3962022637487	1.77101320420597	1.52195622659378	1.33163968210548
5.22546437580638	4.88419637295001	4.50024831997553	3.71032689720864	2.69408995409637	2.09437804882486	1.83368555267902	1.60739998690694
0.888919535078023	0.337525336687233	0.114250729313661	0.020012691834565	0.00571279776469691	0.00381346900143853	0.00326860765364675	0.00285997914118573
4.67285219867494	4.19657629909235	3.68032373006446	2.84898406531842	2.25218411417448	2.00001888689276	1.86090323153306	1.68753278921337
5.03128723382712	4.62834932905804	4.18051223270946	3.31346152531835	2.2999821578978	1.72087893042637	1.48285486316218	1.29747793209229
4.25035066254882	3.86228791012857	3.50212466328914	2.95007166651491	2.34383847762642	1.85849975210275	1.60786769671682	1.40696870332843
4.80032570076213	4.36035599846346	3.90004062936868	3.10926902540154	2.23900802370505	1.67972399210644	1.44510573660435	1.2644501421313
5.22155780511351	4.83700978507397	4.40525542812025	3.6052652758997	2.84291618165082	2.46293696031774	2.27735760005723	2.0541641023501
4.80794775134943	4.39641224008729	3.94989799728428	3.12591230767661	2.25088961520937	1.80509880023925	1.62516747291538	1.44355678247477
4.78667891252502	4.33729179921567	3.8131333891971	2.79045435878712	1.92123297230613	1.63078807120832	1.5220505501255	1.40886175290551
4.33591724900468	3.7992435719008	3.14691408502841	1.80014989996011	0.791037685346245	0.534631824537621	0.458253927363764	0.400967766558898
4.6951022934887	4.15314211819851	3.52043734234062	2.43128529977774	1.63217036044892	1.25918277561233	1.08973486692008	0.953630123738747
4.47671161908429	3.93966098341698	3.34546814269593	2.3188319927824	1.41233518683248	1.00684320594468	0.863626929883376	0.755648888346792
5.24844411605231	4.91856185299972	4.55300311632294	3.83977316207776	3.01617768311656	2.5091507820255	2.22852321030498	1.95529357194803
4.6190484360208	4.13882301304036	3.62093018310119	2.75025851175913	1.99692186703102	1.64357981543093	1.50899388167195	1.39537865477409
3.80904852980032	3.28698389708264	2.77049263775154	1.94887956724281	1.18333949779555	0.835055670310316	0.716029463063735	0.626522005733534
4.82120855517225	4.33974203399432	3.79215376730526	2.78306157756328	1.84076140985052	1.3864105161701	1.19871491741394	1.04899921067901
5.08861433541284	4.74859958992317	4.40886115652138	3.85127715816513	3.24537989930228	2.74377675621172	2.43449067586873	2.138104880222
4.57197528113045	4.11718862025396	3.64144357736809	2.87250042157063	2.22613221042689	1.89143146918799	1.71707566809164	1.52218219880346
4.93326817051981	4.48189601370478	3.98142603437306	3.12245035278293	2.41402395547623	2.03420087639437	1.80029159802221	1.57739189330632
4.8278736404739	4.460689382512	4.09845660083593	3.51223252148735	2.87568295572351	2.36020860210299	2.0587718453479	1.80202164457043
4.88867479497699	4.50452512575211	4.09541636564644	3.32437233410782	2.32879099786951	1.70233897397353	1.4616457341281	1.27887784199682
4.59018344367977	4.12151778792133	3.63331294712509	2.84066516857119	2.12696955296147	1.74025011263965	1.56095626902805	1.37914512709258
4.73012742539248	4.32669046297568	3.9067389589139	3.16945815009362	2.36832877772958	1.91130602530727	1.72456221791794	1.53877296135275
5.23208407676771	4.8783599098258	4.48621110205236	3.71451016483024	2.74721740666159	2.10940008357436	1.82159793016287	1.59392993564975
5.09959199992841	4.6739829382027	4.18456221265385	3.23782845464479	2.24508981721817	1.69274482286117	1.45806253725949	1.275772010515
4.68587421340305	4.27045368309864	3.83471370920064	3.06301185482758	2.19885543361038	1.67402743960712	1.44827904745765	1.26748546502863
4.57813295191969	4.09343088926071	3.57030870220925	2.6605146747936	1.80452954820295	1.36622898524724	1.17930595194017	1.03190169122102
4.71981496914397	4.23183003859592	3.68471271117938	2.75850947411531	2.07906371432838	1.80050768742951	1.66337042311226	1.51342985748959
5.13031283034887	4.82407625143189	4.51439935064102	3.95783470784484	3.22215108315211	2.64440425068067	2.35764921524502	2.08659375334901
5.05756658878069	4.67942402377913	4.25239432165305	3.38084895634476	2.28891664024644	1.67898028215999	1.44349085490428	1.26304933730069
4.89123219684847	4.51886793104086	4.14675046192201	3.52615246620778	2.78879468563155	2.17448416480772	1.87420141528568	1.63993904780758
4.9413388050936	4.52234073217497	4.05392972595002	3.20041410268219	2.42426411039549	2.06744686151475	1.91362348072267	1.73831384467056
4.73854219091107	4.35156707096648	3.96874154626815	3.34700119295256	2.64506851891933	2.07600546180234	1.7924731636706	1.56850044067562
5.32959798658107	5.02170623860899	4.69235104999612	4.06942785341673	3.28944098042785	2.7166098612738	2.39860836554904	2.10346350870281
5.2743576103528	4.93817533498085	4.57186657564819	3.88573970205986	3.11323511544132	2.61883042828508	2.35381861609608	2.0764284592682
4.17010889993992	3.60636056128397	3.00446707322047	2.05433241202286	1.31603050503968	0.963983721720967	0.82764711383148	0.724174698306599
5.07952371568406	4.67128954670751	4.20802322702537	3.28016757099267	2.15966005863031	1.55368373977433	1.33288678871539	1.16622752369915
4.94735819924813	4.49872582857892	3.95063395716693	2.73690026695514	1.48798064425742	1.03421519238395	0.886753076980479	0.77587967069524
4.84762604833467	4.40366940253123	3.93414303887419	3.15907454372535	2.4109570271605	1.8858922110016	1.62728386310764	1.42383534040737
5.1271879435082	4.73189030333156	4.27041254434624	3.27749992242539	2.03922705825689	1.44314178662528	1.23758122145451	1.08283097994323
