"feature","visit","Drug.Before.Diet","mean","sd","median","incidence"
"Lachnospiraceae.Otu2222",4,"DrugBefore_NO",0.00836956521843735,0.0122012334037569,0.0041140232624964,0.833333333333333
"Lachnospiraceae.Otu2222",4,"DrugBefore_YES",0.00921292041784182,0.016999091457823,3.05791694697572e-05,0.571428571428571
"Bacteroides.Otu1669",1,"DrugBefore_NO",0.00146965116372575,0.00336808427163066,0.000207353420090942,0.6
"Bacteroides.Otu1669",1,"DrugBefore_YES",0.00170284442761434,0.00183262987428953,0.0011648223645894,0.692307692307692
"Bacteroides.Otu1669",2,"DrugBefore_NO",0.000440330416298879,0.000469544371446531,0.000411353352529823,0.571428571428571
"Bacteroides.Otu1669",2,"DrugBefore_YES",0.00216261806373002,0.00297062988376206,0.0001391827190736,0.5
"Bacteroides.Otu1669",3,"DrugBefore_NO",7.06152016497911e-05,0.000150181023753807,0,0.333333333333333
"Bacteroides.Otu1669",3,"DrugBefore_YES",0.00208240745233314,0.00305097423378434,0.000195848021934978,0.5
"Bacteroides.Otu1669",4,"DrugBefore_NO",0.00161800343757434,0.00275341552397781,0,0.333333333333333
"Bacteroides.Otu1669",4,"DrugBefore_YES",0.0039720515302614,0.00818129590756651,0.00022306491188936,0.571428571428571
"Lachnospiraceae.Otu0220",1,"DrugBefore_NO",0.00113212605459354,0.0013918380884602,0.000479847481275731,0.7
"Lachnospiraceae.Otu0220",1,"DrugBefore_YES",0.00326596591771586,0.00640965029916571,8.85269121813031e-05,0.538461538461538
"Lachnospiraceae.Otu0220",2,"DrugBefore_NO",0.00186770225121007,0.00250241469720503,0.000782932080642004,0.571428571428571
"Lachnospiraceae.Otu0220",2,"DrugBefore_YES",0.0034334732192385,0.00960039856280167,0.000158498179167859,0.6
"Lachnospiraceae.Otu0220",3,"DrugBefore_NO",0.0114189753033707,0.0126606870410708,0.00735859025866849,1
"Lachnospiraceae.Otu0220",3,"DrugBefore_YES",0.00494685169368578,0.0094959626575358,0.000195848021934978,0.5
"Lachnospiraceae.Otu0220",4,"DrugBefore_NO",0.00891599377115538,0.0143065900243149,0.00400271284004404,1
"Lachnospiraceae.Otu0220",4,"DrugBefore_YES",0.00214435796312565,0.00307707290701357,0.000152895847348786,0.571428571428571
"Roseburia.Otu2728",1,"DrugBefore_NO",0.000200135196653574,0.00028868055825874,2.52372299616394e-05,0.5
"Roseburia.Otu2728",1,"DrugBefore_YES",0.000375365576066569,0.000917951862094871,0,0.153846153846154
"Roseburia.Otu2728",2,"DrugBefore_NO",0.00998008770985627,0.025197715257727,0.000195733020160501,0.571428571428571
"Roseburia.Otu2728",2,"DrugBefore_YES",0.00248922630413256,0.00452207055304998,9.65773004712972e-05,0.5
"Roseburia.Otu2728",3,"DrugBefore_NO",0.00130916373273639,0.00235034204865067,0.000252119368853259,0.666666666666667
"Roseburia.Otu2728",3,"DrugBefore_YES",0.00212494074904792,0.00335866810668272,0.000238874552726864,0.75
"Roseburia.Otu2728",4,"DrugBefore_NO",0.00254605509952866,0.00568614162291741,0.000254994318879888,0.666666666666667
"Roseburia.Otu2728",4,"DrugBefore_YES",0.00164420876678323,0.00168486565722693,0.00178745531361716,0.857142857142857
"Phascolarctobacterium.Otu1814",1,"DrugBefore_NO",0.00149440380988447,0.00434299530841061,0,0.4
"Phascolarctobacterium.Otu1814",1,"DrugBefore_YES",0.00226846346357856,0.00519422135568159,0,0.384615384615385
"Phascolarctobacterium.Otu1814",2,"DrugBefore_NO",0.000573515348129456,0.00119383076928538,0,0.285714285714286
"Phascolarctobacterium.Otu1814",2,"DrugBefore_YES",0.000846407508503568,0.00179116480700222,0,0.2
"Phascolarctobacterium.Otu1814",3,"DrugBefore_NO",0,0,0,0
"Phascolarctobacterium.Otu1814",3,"DrugBefore_YES",0.00277972364810286,0.00558758734090563,0,0.25
"Phascolarctobacterium.Otu1814",4,"DrugBefore_NO",1.38715494520738e-05,3.39782180993644e-05,0,0.166666666666667
"Phascolarctobacterium.Otu1814",4,"DrugBefore_YES",0.00468474192327923,0.00674994586776551,0,0.428571428571429
"Prevotella.Otu1633",1,"DrugBefore_NO",0.00659997720975975,0.0142597534179006,0.000239863340103878,0.7
"Prevotella.Otu1633",1,"DrugBefore_YES",0.00341250080357575,0.0118411199631413,0,0.230769230769231
"Prevotella.Otu1633",2,"DrugBefore_NO",0.0673716424946034,0.177559089233341,0,0.285714285714286
"Prevotella.Otu1633",2,"DrugBefore_YES",0.00119720654401954,0.00322530666611992,0,0.3
"Prevotella.Otu1633",3,"DrugBefore_NO",0.000369796645593029,0.000739866420446421,5.94601022713759e-05,0.5
"Prevotella.Otu1633",3,"DrugBefore_YES",3.83627207649693e-05,7.15513899920449e-05,0,0.25
"Prevotella.Otu1633",4,"DrugBefore_NO",0.000727121637062429,0.00178107699174013,0,0.166666666666667
"Prevotella.Otu1633",4,"DrugBefore_YES",0,0,0,0
"Bacteroides.Otu2216",1,"DrugBefore_NO",2.57234726688103e-05,8.13447629625307e-05,0,0.1
"Bacteroides.Otu2216",1,"DrugBefore_YES",0.00850660739225421,0.0223156135952357,0,0.230769230769231
"Bacteroides.Otu2216",2,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu2216",2,"DrugBefore_YES",0.00424710174785023,0.0123192376240808,0,0.4
"Bacteroides.Otu2216",3,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu2216",3,"DrugBefore_YES",0.0139368248333984,0.0366260509172291,0,0.375
"Bacteroides.Otu2216",4,"DrugBefore_NO",0.00417349250032246,0.0100660748296052,0,0.333333333333333
"Bacteroides.Otu2216",4,"DrugBefore_YES",0.00708741183726141,0.0117899327924593,0.00156494522691706,0.571428571428571
"Bacteroides.Otu2431",1,"DrugBefore_NO",0.0108148569388057,0.0118728221307008,0.00420272256196509,0.8
"Bacteroides.Otu2431",1,"DrugBefore_YES",0.0191597189036619,0.0294337065713996,0.0143661424966026,0.846153846153846
"Bacteroides.Otu2431",2,"DrugBefore_NO",0.0146549081143844,0.0210080345681219,0.000671478932348498,0.714285714285714
"Bacteroides.Otu2431",2,"DrugBefore_YES",0.0161201684238954,0.019482090400159,0.0086479716993643,0.8
"Bacteroides.Otu2431",3,"DrugBefore_NO",0.00111833581425797,0.00204443576420247,4.91593746927539e-05,0.5
"Bacteroides.Otu2431",3,"DrugBefore_YES",0.0166637847022316,0.0136927519946204,0.0165329559834801,1
"Bacteroides.Otu2431",4,"DrugBefore_NO",0.0316006510327431,0.0492612078083044,0.00445078604620403,0.666666666666667
"Bacteroides.Otu2431",4,"DrugBefore_YES",0.0221393301792768,0.02310099293141,0.0129377648895829,0.857142857142857
"Bacteroides.Otu2343",1,"DrugBefore_NO",0.0028210212249481,0.0052989287160102,0.000326832988342957,0.5
"Bacteroides.Otu2343",1,"DrugBefore_YES",0.011692845484255,0.0358817433343137,4.42634560906516e-05,0.538461538461538
"Bacteroides.Otu2343",2,"DrugBefore_NO",0.0361612708463025,0.0779225896103373,0.00665492268545704,0.714285714285714
"Bacteroides.Otu2343",2,"DrugBefore_YES",0.00264872886263764,0.0066452147564305,0,0.4
"Bacteroides.Otu2343",3,"DrugBefore_NO",0.00740667912037492,0.0181425845334447,0,0.166666666666667
"Bacteroides.Otu2343",3,"DrugBefore_YES",0.00740335902043516,0.0147402040931307,6.86907542244814e-05,0.5
"Bacteroides.Otu2343",4,"DrugBefore_NO",0.00447075509511917,0.01095106874799,0,0.166666666666667
"Bacteroides.Otu2343",4,"DrugBefore_YES",0.0173346320568379,0.0422242890555799,0,0.428571428571429
"Bacteroides.Otu0848",1,"DrugBefore_NO",0.0170700181633372,0.0396001874034071,0.00590741726466187,0.9
"Bacteroides.Otu0848",1,"DrugBefore_YES",0.0267068675065835,0.0319264122917811,0.0111986543909348,0.846153846153846
"Bacteroides.Otu0848",2,"DrugBefore_NO",0.00690342221958825,0.00972452061429117,0.00205676676264912,0.857142857142857
"Bacteroides.Otu0848",2,"DrugBefore_YES",0.0202971575585545,0.0294821132496604,0.00286285919701847,0.7
"Bacteroides.Otu0848",3,"DrugBefore_NO",0.091233733128993,0.194459178926406,0.000196637498771016,0.5
"Bacteroides.Otu0848",3,"DrugBefore_YES",0.0605224607593941,0.0869664855028911,0.0159200491976412,0.75
"Bacteroides.Otu0848",4,"DrugBefore_NO",0.0150074560052652,0.0353974122852882,0.000659717284106167,0.833333333333333
"Bacteroides.Otu0848",4,"DrugBefore_YES",0.0490722674428514,0.0714741945543134,0.0294783193688459,0.857142857142857
"Parabacteroides.Otu1107",1,"DrugBefore_NO",0.000525193816944404,0.00111458852026113,0,0.3
"Parabacteroides.Otu1107",1,"DrugBefore_YES",0.00534707642520377,0.00930730389430333,0,0.384615384615385
"Parabacteroides.Otu1107",2,"DrugBefore_NO",0.00416276147630754,0.0109705371878371,0,0.285714285714286
"Parabacteroides.Otu1107",2,"DrugBefore_YES",0.000439337614058804,0.00138930752220983,0,0.1
"Parabacteroides.Otu1107",3,"DrugBefore_NO",0.000147478124078262,0.000361246152214607,0,0.166666666666667
"Parabacteroides.Otu1107",3,"DrugBefore_YES",0.00113172269029826,0.00213043600844677,0,0.375
"Parabacteroides.Otu1107",4,"DrugBefore_NO",0.00040227493411014,0.000985368324881567,0,0.166666666666667
"Parabacteroides.Otu1107",4,"DrugBefore_YES",0.00861061006392451,0.0155313931236066,0,0.428571428571429
"Lachnospiraceae.Otu0491",1,"DrugBefore_NO",0.000275249469667731,0.000345713651069206,0.000125014078381793,0.7
"Lachnospiraceae.Otu0491",1,"DrugBefore_YES",0.000427353090374833,0.000656184671653526,0,0.461538461538462
"Lachnospiraceae.Otu0491",2,"DrugBefore_NO",0.0023174767567262,0.0055008192878876,0.000161969549724652,0.571428571428571
"Lachnospiraceae.Otu0491",2,"DrugBefore_YES",0.00100419229304172,0.00179343220126851,0.000127877237851662,0.5
"Lachnospiraceae.Otu0491",3,"DrugBefore_NO",0.00610398228291939,0.0128866012170446,0.000399111522552369,0.666666666666667
"Lachnospiraceae.Otu0491",3,"DrugBefore_YES",0.00487807770983875,0.00905921492272464,0,0.375
"Lachnospiraceae.Otu0491",4,"DrugBefore_NO",0.000333105679142266,0.000374001292846025,0.000239041076082963,0.666666666666667
"Lachnospiraceae.Otu0491",4,"DrugBefore_YES",0.00284092683569403,0.00408280092939963,0.0008124796880078,0.857142857142857
"Bacteroides.Otu1976",1,"DrugBefore_NO",2.57234726688103e-05,8.13447629625307e-05,0,0.1
"Bacteroides.Otu1976",1,"DrugBefore_YES",0.00431031309104928,0.0124402632054281,0,0.153846153846154
"Bacteroides.Otu1976",2,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu1976",2,"DrugBefore_YES",0.00109444044805262,0.00346092457926146,0,0.1
"Bacteroides.Otu1976",3,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu1976",3,"DrugBefore_YES",0.00996936977696336,0.027374477559269,0,0.25
"Bacteroides.Otu1976",4,"DrugBefore_NO",0.00113746705507005,0.00278621388414788,0,0.166666666666667
"Bacteroides.Otu1976",4,"DrugBefore_YES",0.0020065835217856,0.00306063645082923,0,0.428571428571429
"Bacteroides.Otu2065",1,"DrugBefore_NO",0.000213694710564975,0.000567524999542322,0,0.2
"Bacteroides.Otu2065",1,"DrugBefore_YES",0.0372009244299672,0.108189926153313,0,0.230769230769231
"Bacteroides.Otu2065",2,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu2065",2,"DrugBefore_YES",0.011839580321364,0.0357131834262884,0,0.4
"Bacteroides.Otu2065",3,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu2065",3,"DrugBefore_YES",0.0686940701638322,0.18508300196101,0,0.375
"Bacteroides.Otu2065",4,"DrugBefore_NO",0.0113469274517964,0.0277941824052801,0,0.166666666666667
"Bacteroides.Otu2065",4,"DrugBefore_YES",0.0221924201546014,0.0363722489771563,0.00016249593760156,0.571428571428571
"Bacteroides.Otu1201",1,"DrugBefore_NO",0.00926584641790563,0.0102709056518161,0.00696194122463637,0.9
"Bacteroides.Otu1201",1,"DrugBefore_YES",0.024654495814083,0.0558851315356742,0.00483091787439614,0.769230769230769
"Bacteroides.Otu1201",2,"DrugBefore_NO",0.00140024240428193,0.00236091857695965,0,0.428571428571429
"Bacteroides.Otu1201",2,"DrugBefore_YES",0.00462678987612837,0.00623249048583337,0.00118574385694385,0.8
"Bacteroides.Otu1201",3,"DrugBefore_NO",1.98200340904586e-05,4.85489702061914e-05,0,0.166666666666667
"Bacteroides.Otu1201",3,"DrugBefore_YES",0.0125174472406789,0.0217529335368384,0.00119045057003,0.625
"Bacteroides.Otu1201",4,"DrugBefore_NO",0.000277495143834983,0.000679721508495933,0,0.166666666666667
"Bacteroides.Otu1201",4,"DrugBefore_YES",0.0610883039218357,0.14430234177507,0.000428108372576601,0.714285714285714
"Lachnospiracea_incertae_sedis.Otu0113",1,"DrugBefore_NO",0.00118061148714282,0.00122894254810685,0.00056942381557801,0.9
"Lachnospiracea_incertae_sedis.Otu0113",1,"DrugBefore_YES",0.00081025158560727,0.00153001382238129,0,0.461538461538462
"Lachnospiracea_incertae_sedis.Otu0113",2,"DrugBefore_NO",0.00191216737244346,0.00198770645220268,0.00166373067136426,0.714285714285714
"Lachnospiracea_incertae_sedis.Otu0113",2,"DrugBefore_YES",0.00548569926863223,0.00861943671189752,0.000496873740982373,0.8
"Lachnospiracea_incertae_sedis.Otu0113",3,"DrugBefore_NO",0.0152053162683667,0.022527281016347,0.00186549859455867,0.833333333333333
"Lachnospiracea_incertae_sedis.Otu0113",3,"DrugBefore_YES",0.00400241700996068,0.00448885229692157,0.00194547064942308,0.75
"Lachnospiracea_incertae_sedis.Otu0113",4,"DrugBefore_NO",0.00262761904309296,0.0025831220064855,0.00218180042793978,0.833333333333333
"Lachnospiracea_incertae_sedis.Otu0113",4,"DrugBefore_YES",0.0057791187107374,0.0105186085320846,0.00156145438322552,0.857142857142857
"Bacteroides.Otu1352",1,"DrugBefore_NO",0.00104016101408377,0.0013186236528662,0.000750599074394938,0.7
"Bacteroides.Otu1352",1,"DrugBefore_YES",0.00102680511081141,0.000902066981051575,0.000767754318618042,0.846153846153846
"Bacteroides.Otu1352",2,"DrugBefore_NO",0.000593675875301719,0.000883631552844607,0.000323939099449304,0.571428571428571
"Bacteroides.Otu1352",2,"DrugBefore_YES",0.000631925619323569,0.000777403556690886,0.0002783654381472,0.5
"Bacteroides.Otu1352",3,"DrugBefore_NO",0.00190930388428309,0.00379670943313295,2.4579687346377e-05,0.5
"Bacteroides.Otu1352",3,"DrugBefore_YES",0.000802611334952814,0.00113198535365269,0.000381736504513335,0.625
"Bacteroides.Otu1352",4,"DrugBefore_NO",0.000352184680229195,0.000631116627025453,0,0.333333333333333
"Bacteroides.Otu1352",4,"DrugBefore_YES",0.00165794482352886,0.0025202357456973,0.000819733214099411,0.571428571428571
"Bacteroides.Otu0883",1,"DrugBefore_NO",0.000742786770415292,0.0021971053191096,0,0.3
"Bacteroides.Otu0883",1,"DrugBefore_YES",0.000673651395507358,0.00231597544203614,0,0.153846153846154
"Bacteroides.Otu0883",2,"DrugBefore_NO",0.000319620441947501,0.000603836890201118,0,0.285714285714286
"Bacteroides.Otu0883",2,"DrugBefore_YES",0.00056534700188157,0.00176080457354333,0,0.2
"Bacteroides.Otu0883",3,"DrugBefore_NO",8.11727829887086e-05,0.000139653641535484,0,0.333333333333333
"Bacteroides.Otu0883",3,"DrugBefore_YES",0.000727272718459797,0.00180609594646275,0,0.25
"Bacteroides.Otu0883",4,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu0883",4,"DrugBefore_YES",0.00258553807035696,0.00626915999859574,0,0.285714285714286
"Lachnospiraceae.Otu2512",1,"DrugBefore_NO",0.000710334493877528,0.00130688095018969,0.000183089528067878,0.6
"Lachnospiraceae.Otu2512",1,"DrugBefore_YES",0.000715826382628001,0.00175771399993129,0.000132790368271955,0.615384615384615
"Lachnospiraceae.Otu2512",2,"DrugBefore_NO",0.00153774642891532,0.00219571559792445,0.000925497454881999,0.571428571428571
"Lachnospiraceae.Otu2512",2,"DrugBefore_YES",0.00875364583188219,0.0198035551492417,2.783654381472e-05,0.5
"Lachnospiraceae.Otu2512",3,"DrugBefore_NO",0.00730002263634617,0.0146794963847088,0.00115361133629094,0.666666666666667
"Lachnospiraceae.Otu2512",3,"DrugBefore_YES",0.00492419695209819,0.00754313970747593,0.00143941966459647,0.625
"Lachnospiraceae.Otu2512",4,"DrugBefore_NO",0.00291196943661549,0.00305603216887376,0.00145519387288974,0.833333333333333
"Lachnospiraceae.Otu2512",4,"DrugBefore_YES",0.0268169365450122,0.0648700332325077,0.00044612982377872,0.571428571428571
"Bacteroides.Otu2069",1,"DrugBefore_NO",0.00130346637634301,0.00196558365428295,0.000193020334155909,0.6
"Bacteroides.Otu2069",1,"DrugBefore_YES",0.00349244222437584,0.0102150138258874,0,0.461538461538462
"Bacteroides.Otu2069",2,"DrugBefore_NO",0.0128405698680403,0.0276424941866955,0.003239241092087,0.714285714285714
"Bacteroides.Otu2069",2,"DrugBefore_YES",0.000954555084002091,0.00242013454539778,0,0.3
"Bacteroides.Otu2069",3,"DrugBefore_NO",0.00345754268672369,0.00846921534636467,0,0.166666666666667
"Bacteroides.Otu2069",3,"DrugBefore_YES",0.00210835392102104,0.00415616002648907,0,0.375
"Bacteroides.Otu2069",4,"DrugBefore_NO",0.001768251098885,0.00421017614626371,0,0.333333333333333
"Bacteroides.Otu2069",4,"DrugBefore_YES",0.00577392600015699,0.0136985811956163,0,0.428571428571429
"Gemmiger.Otu0907",1,"DrugBefore_NO",0.00163279590480007,0.00227614400431264,0.000712524134762487,0.6
"Gemmiger.Otu0907",1,"DrugBefore_YES",0.00164457979223875,0.00288649130797596,9.706853038245e-05,0.538461538461538
"Gemmiger.Otu0907",2,"DrugBefore_NO",0.00208491716355251,0.00480026601049731,0.000391466040321002,0.714285714285714
"Gemmiger.Otu0907",2,"DrugBefore_YES",0.00311340656377019,0.00550950295213437,0.000218845691272468,0.6
"Gemmiger.Otu0907",3,"DrugBefore_NO",0.00013874023863321,0.000339842791443339,0,0.166666666666667
"Gemmiger.Otu0907",3,"DrugBefore_YES",0.00101415331680057,0.00263690713892804,0,0.25
"Gemmiger.Otu0907",4,"DrugBefore_NO",0.000854508054169225,0.00153384651765558,0.00015581177937052,0.5
"Gemmiger.Otu0907",4,"DrugBefore_YES",0.00166461502038959,0.00416605379896741,0,0.428571428571429
"Prevotella.Otu0882",1,"DrugBefore_NO",0.00139223045095912,0.00298674523150556,0,0.2
"Prevotella.Otu0882",1,"DrugBefore_YES",0.00203906989595631,0.00544225437619098,0,0.153846153846154
"Prevotella.Otu0882",2,"DrugBefore_NO",0.000391466040321002,0.00103572178941656,0,0.142857142857143
"Prevotella.Otu0882",2,"DrugBefore_YES",0.00249568469505178,0.00789204795798639,0,0.1
"Prevotella.Otu0882",3,"DrugBefore_NO",0.000237603644348311,0.000582007689679089,0,0.166666666666667
"Prevotella.Otu0882",3,"DrugBefore_YES",0.000434395660281404,0.00122865646841195,0,0.125
"Prevotella.Otu0882",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu0882",4,"DrugBefore_YES",2.75821581530453e-05,6.0573078733891e-05,0,0.285714285714286
"Lachnospiraceae.Otu0033",1,"DrugBefore_NO",0.000130408536799281,0.00035723565653438,0,0.2
"Lachnospiraceae.Otu0033",1,"DrugBefore_YES",0.000676123797960469,0.00242453037370573,0,0.153846153846154
"Lachnospiraceae.Otu0033",2,"DrugBefore_NO",0.00205622042109281,0.0044447084647971,0.000167869733087124,0.571428571428571
"Lachnospiraceae.Otu0033",2,"DrugBefore_YES",0.000635973600751491,0.00178700460784103,0,0.4
"Lachnospiraceae.Otu0033",3,"DrugBefore_NO",1.98200340904586e-05,4.85489702061914e-05,0,0.166666666666667
"Lachnospiraceae.Otu0033",3,"DrugBefore_YES",0.00147998383786133,0.00322955106296978,0,0.25
"Lachnospiraceae.Otu0033",4,"DrugBefore_NO",0.0148259622279596,0.0246654104065192,0.00787742443409964,0.666666666666667
"Lachnospiraceae.Otu0033",4,"DrugBefore_YES",0.000417670268952411,0.00069309487367811,3.05791694697572e-05,0.571428571428571
"Bacteroides.Otu0752",1,"DrugBefore_NO",0.000492589769765909,0.0006430332727134,0.000378317220396129,0.6
"Bacteroides.Otu0752",1,"DrugBefore_YES",0.0019587827391825,0.00214217864166696,0.0013728720483251,0.769230769230769
"Bacteroides.Otu0752",2,"DrugBefore_NO",0.000173622949568034,0.000216653728101076,0,0.428571428571429
"Bacteroides.Otu0752",2,"DrugBefore_YES",0.00150635176375522,0.00190635188073882,0.000633640288207325,0.8
"Bacteroides.Otu0752",3,"DrugBefore_NO",5.60265264118352e-05,9.73661200870545e-05,0,0.333333333333333
"Bacteroides.Otu0752",3,"DrugBefore_YES",0.00205369490873588,0.00234134595265165,0.00114263837121556,0.875
"Bacteroides.Otu0752",4,"DrugBefore_NO",0.00088793955191649,0.00167050259847018,0,0.333333333333333
"Bacteroides.Otu0752",4,"DrugBefore_YES",0.00248306728695113,0.00374190132090684,0.00022306491188936,0.714285714285714
"Clostridium_XlVa.Otu1856",1,"DrugBefore_NO",0.00186007856650885,0.00251531399297457,0.000791180965002434,0.9
"Clostridium_XlVa.Otu1856",1,"DrugBefore_YES",0.00109393984104574,0.00153814457981914,0.0005824111822947,0.769230769230769
"Clostridium_XlVa.Otu1856",2,"DrugBefore_NO",0.000727993481764148,0.00150381297803264,0.000195733020160501,0.571428571428571
"Clostridium_XlVa.Otu1856",2,"DrugBefore_YES",0.000426200433053522,0.000615357551277348,0.00024052790812315,0.9
"Clostridium_XlVa.Otu1856",3,"DrugBefore_NO",0.0097408682975364,0.0228016899181184,0.000288699491469747,0.833333333333333
"Clostridium_XlVa.Otu1856",3,"DrugBefore_YES",0.000474961517339154,0.000401204052188633,0.000348676961543599,0.875
"Clostridium_XlVa.Otu1856",4,"DrugBefore_NO",0.00268967437096051,0.00301319831434559,0.00142836567989403,0.833333333333333
"Clostridium_XlVa.Otu1856",4,"DrugBefore_YES",0.000546288947815561,0.000391387827111146,0.000470560555261455,0.857142857142857
"Alistipes.Otu2508",1,"DrugBefore_NO",0.0293445157305654,0.0674862990061294,0.00133757318796689,0.5
"Alistipes.Otu2508",1,"DrugBefore_YES",0.00881523152473804,0.0157129154567253,0.000519525500043294,0.538461538461538
"Alistipes.Otu2508",2,"DrugBefore_NO",0.0103599080011427,0.0180091111120055,0,0.285714285714286
"Alistipes.Otu2508",2,"DrugBefore_YES",0.00465461058806797,0.00659966565360917,0,0.4
"Alistipes.Otu2508",3,"DrugBefore_NO",0.000873907615480649,0.00214062774025996,0,0.166666666666667
"Alistipes.Otu2508",3,"DrugBefore_YES",0.00656288145230612,0.014168824662001,5.30054065514682e-05,0.5
"Alistipes.Otu2508",4,"DrugBefore_NO",0.00325131489419354,0.00792335856368235,0,0.333333333333333
"Alistipes.Otu2508",4,"DrugBefore_YES",0.00610778738699661,0.0116272972226322,0,0.428571428571429
"Bacteroides.Otu0399",1,"DrugBefore_NO",0.000833972793202382,0.0018869467449191,0,0.4
"Bacteroides.Otu0399",1,"DrugBefore_YES",0.000819607391460439,0.00192184160403081,0.000134480903711673,0.538461538461538
"Bacteroides.Otu0399",2,"DrugBefore_NO",0.000506971139954238,0.000563927279248243,0.000412541254125413,0.571428571428571
"Bacteroides.Otu0399",2,"DrugBefore_YES",0.000596265188138002,0.0016367984329891,0,0.4
"Bacteroides.Otu0399",3,"DrugBefore_NO",8.19322911545899e-06,2.00692306785893e-05,0,0.166666666666667
"Bacteroides.Otu0399",3,"DrugBefore_YES",0.00135347184986326,0.00250620123500941,0,0.25
"Bacteroides.Otu0399",4,"DrugBefore_NO",6.16356610690354e-05,0.000111951914682927,0,0.333333333333333
"Bacteroides.Otu0399",4,"DrugBefore_YES",0.00223485413779706,0.00476191903506501,0,0.428571428571429
"Bacteroides.Otu2375",1,"DrugBefore_NO",0.00261398678593263,0.00293721430275018,0.000960083288115014,0.8
"Bacteroides.Otu2375",1,"DrugBefore_YES",0.00338324216611072,0.0030784803861628,0.00281011641910879,0.846153846153846
"Bacteroides.Otu2375",2,"DrugBefore_NO",0.00360994115912378,0.00911334899123129,0,0.428571428571429
"Bacteroides.Otu2375",2,"DrugBefore_YES",0.00543321825108827,0.00499718454784687,0.00465604184390604,0.8
"Bacteroides.Otu2375",3,"DrugBefore_NO",0.00153651630327694,0.00327760664193674,0.000187265917602996,0.5
"Bacteroides.Otu2375",3,"DrugBefore_YES",0.00364385395576999,0.00390079159146614,0.00281306970938686,0.75
"Bacteroides.Otu2375",4,"DrugBefore_NO",0.00597668914295297,0.011639619944451,8.124796880078e-05,0.5
"Bacteroides.Otu2375",4,"DrugBefore_YES",0.00436863141283792,0.00474229019438686,0.00260824204486176,0.857142857142857
