"feature","visit","Drug.Before.Diet","mean","sd","median","incidence"
"Bacteroides.Otu0661",1,"DrugBefore_NO",0.0151212935716933,0.025198519184479,0.0027773857125145,0.7
"Bacteroides.Otu0661",1,"DrugBefore_YES",0.0129050942672243,0.0225415741950905,0.00391920410009044,0.769230769230769
"Bacteroides.Otu0661",2,"DrugBefore_NO",0.00359308612739015,0.00454581698462206,0.00251804599630687,0.571428571428571
"Bacteroides.Otu0661",2,"DrugBefore_YES",0.0176465871533967,0.0195897533882568,0.0124269422879928,0.8
"Bacteroides.Otu0661",3,"DrugBefore_NO",0.00168470289768898,0.00412666246752626,0,0.166666666666667
"Bacteroides.Otu0661",3,"DrugBefore_YES",0.0164283366088371,0.0152807575488229,0.0189972182874443,0.75
"Bacteroides.Otu0661",4,"DrugBefore_NO",0.00587445427847612,0.00914587981713405,0,0.333333333333333
"Bacteroides.Otu0661",4,"DrugBefore_YES",0.00932001341940482,0.0115707883612693,0.00758420700423823,0.857142857142857
"Bacteroides.Otu0312",1,"DrugBefore_NO",0.00192367328771083,0.00596923542867811,0,0.2
"Bacteroides.Otu0312",1,"DrugBefore_YES",0.00110081195614046,0.0038329956026653,0,0.230769230769231
"Bacteroides.Otu0312",2,"DrugBefore_NO",0.000176294293941353,0.00046643085932854,0,0.142857142857143
"Bacteroides.Otu0312",2,"DrugBefore_YES",0.00135473064529994,0.00416751040561695,0,0.4
"Bacteroides.Otu0312",3,"DrugBefore_NO",0.00388472668172989,0.0095155981604135,0,0.166666666666667
"Bacteroides.Otu0312",3,"DrugBefore_YES",7.37245650250664e-05,0.000208524559477012,0,0.125
"Bacteroides.Otu0312",4,"DrugBefore_NO",0.00617665010262568,0.010200551507957,4.16146483562214e-05,0.5
"Bacteroides.Otu0312",4,"DrugBefore_YES",0.000127465663936777,0.000337242447476446,0,0.142857142857143
"Faecalibacterium.Otu0751",1,"DrugBefore_NO",0.00869292341278526,0.0109819037188957,0.00578225558348477,0.9
"Faecalibacterium.Otu0751",1,"DrugBefore_YES",0.00275378285938389,0.00236801878234192,0.00268714011516315,0.846153846153846
"Faecalibacterium.Otu0751",2,"DrugBefore_NO",0.00948885058720835,0.0126584874788454,0.00322959483264827,0.857142857142857
"Faecalibacterium.Otu0751",2,"DrugBefore_YES",0.0063296414410969,0.0111986622375659,0.00148783782880191,0.8
"Faecalibacterium.Otu0751",3,"DrugBefore_NO",0.00355516520859948,0.00457672394973069,0.00235337418288213,0.666666666666667
"Faecalibacterium.Otu0751",3,"DrugBefore_YES",0.00735553955546788,0.00824168081176519,0.00480870631372304,1
"Faecalibacterium.Otu0751",4,"DrugBefore_NO",0.0135947905613532,0.0155210171623109,0.00908645868450297,1
"Faecalibacterium.Otu0751",4,"DrugBefore_YES",0.00646053005012106,0.00749078512945403,0.0033459736783404,1
"Bacteroides.Otu0877",1,"DrugBefore_NO",0.00398357897304992,0.00704704637817032,0.00119685517684346,0.7
"Bacteroides.Otu0877",1,"DrugBefore_YES",0.00520301946019961,0.0119531758121622,0.0011801730920535,0.846153846153846
"Bacteroides.Otu0877",2,"DrugBefore_NO",0.00741212383631151,0.0155778884506515,0.00123762376237624,0.714285714285714
"Bacteroides.Otu0877",2,"DrugBefore_YES",0.00183541381054967,0.00219293629988702,0.000420231349361329,0.7
"Bacteroides.Otu0877",3,"DrugBefore_NO",0.0176758418102084,0.0391571521675582,0.000416220715899631,0.5
"Bacteroides.Otu0877",3,"DrugBefore_YES",0.00122221296855909,0.0014945397969794,0.00054837446141794,0.5
"Bacteroides.Otu0877",4,"DrugBefore_NO",0.00197170728407309,0.00365452496923026,0.000550664634824004,0.666666666666667
"Bacteroides.Otu0877",4,"DrugBefore_YES",0.00120688434193093,0.00153482101943007,0.00022306491188936,0.714285714285714
"Bacteroides.Otu2120",1,"DrugBefore_NO",0.00186964310959365,0.00303238761006088,0.000220318444890731,0.6
"Bacteroides.Otu2120",1,"DrugBefore_YES",0.00353547203577228,0.00458247938039471,0.00161030595813205,0.692307692307692
"Bacteroides.Otu2120",2,"DrugBefore_NO",0.00299262554175424,0.00664015691097398,0,0.285714285714286
"Bacteroides.Otu2120",2,"DrugBefore_YES",0.00471956543869626,0.00632973886450071,0.00199915558289085,0.7
"Bacteroides.Otu2120",3,"DrugBefore_NO",0.000491593746927539,0.00120415384071536,0,0.166666666666667
"Bacteroides.Otu2120",3,"DrugBefore_YES",0.00344134154571308,0.00358229123520407,0.00329533841410879,0.625
"Bacteroides.Otu2120",4,"DrugBefore_NO",0,0,0,0
"Bacteroides.Otu2120",4,"DrugBefore_YES",0.00189526127614589,0.00222349044433533,0.00097497562560936,0.714285714285714
"Bacteroides.Otu2523",1,"DrugBefore_NO",0.00362584686914172,0.00826160805133118,3.09962184613477e-05,0.5
"Bacteroides.Otu2523",1,"DrugBefore_YES",0.000860057620181028,0.0026453118382507,0,0.230769230769231
"Bacteroides.Otu2523",2,"DrugBefore_NO",0.0113983331113274,0.0300831962305673,0,0.285714285714286
"Bacteroides.Otu2523",2,"DrugBefore_YES",2.24481145278113e-05,4.73266588339861e-05,0,0.2
"Bacteroides.Otu2523",3,"DrugBefore_NO",1.98200340904586e-05,4.85489702061914e-05,0,0.166666666666667
"Bacteroides.Otu2523",3,"DrugBefore_YES",5.17615202537289e-05,0.000119434006133164,0,0.25
"Bacteroides.Otu2523",4,"DrugBefore_NO",0.00481342765986961,0.0117904416804794,0,0.166666666666667
"Bacteroides.Otu2523",4,"DrugBefore_YES",7.0256453218451e-05,0.000130862707546608,0,0.285714285714286
"Bacteroides.Otu2038",1,"DrugBefore_NO",0.0347399806954009,0.0876575046164894,0.00213694710564975,0.9
"Bacteroides.Otu2038",1,"DrugBefore_YES",0.0196813193660128,0.0423448064640732,0.00658956428187197,0.846153846153846
"Bacteroides.Otu2038",2,"DrugBefore_NO",0.00633501047065472,0.0132798676601617,0.000485908649173955,0.714285714285714
"Bacteroides.Otu2038",2,"DrugBefore_YES",0.0281095613947035,0.0545275307330528,0.0079465314562736,0.8
"Bacteroides.Otu2038",3,"DrugBefore_NO",0.0578541595384711,0.137131597174152,0.00226133123586668,0.5
"Bacteroides.Otu2038",3,"DrugBefore_YES",0.00878749093271336,0.00930603373959458,0.00723704843549944,0.75
"Bacteroides.Otu2038",4,"DrugBefore_NO",0.0751916195187061,0.11286312737189,0.0200582605076987,0.5
"Bacteroides.Otu2038",4,"DrugBefore_YES",0.0106506236978779,0.0177261141964261,0.00134138162307176,0.857142857142857
"Bacteroides.Otu0786",1,"DrugBefore_NO",0.003900798255267,0.0075523008651226,0.000653665976685913,0.5
"Bacteroides.Otu0786",1,"DrugBefore_YES",0.0210947501911196,0.0692070123686548,0,0.461538461538462
"Bacteroides.Otu0786",2,"DrugBefore_NO",0.0553877998671667,0.121621547760419,0.00866336633663366,0.714285714285714
"Bacteroides.Otu0786",2,"DrugBefore_YES",0.00376176759189953,0.00994051245881118,0,0.3
"Bacteroides.Otu0786",3,"DrugBefore_NO",0.0142721939233612,0.0335131709376846,0,0.333333333333333
"Bacteroides.Otu0786",3,"DrugBefore_YES",0.00925364215513336,0.0175228243521221,0,0.375
"Bacteroides.Otu0786",4,"DrugBefore_NO",0.00406992877624642,0.00996924879127369,0,0.166666666666667
"Bacteroides.Otu0786",4,"DrugBefore_YES",0.0204225196661814,0.0493466199752013,0,0.428571428571429
"Parabacteroides.Otu0538",1,"DrugBefore_NO",0.000546170794139725,0.00110969444373776,0,0.4
"Parabacteroides.Otu0538",1,"DrugBefore_YES",0.00099482650319406,0.00245592752258857,0,0.384615384615385
"Parabacteroides.Otu0538",2,"DrugBefore_NO",0.0010783196865083,0.00278219875452227,0,0.285714285714286
"Parabacteroides.Otu0538",2,"DrugBefore_YES",0.000242198941083699,0.00076590030070542,0,0.1
"Parabacteroides.Otu0538",3,"DrugBefore_NO",4.91593746927539e-05,0.000120415384071536,0,0.166666666666667
"Parabacteroides.Otu0538",3,"DrugBefore_YES",0.000254338188864764,0.000594345370223956,0,0.25
"Parabacteroides.Otu0538",4,"DrugBefore_NO",0.000138715494520738,0.000339782180993644,0,0.166666666666667
"Parabacteroides.Otu0538",4,"DrugBefore_YES",0.0024246722631652,0.00594158049591895,0,0.428571428571429
"Bacteroides.Otu2520",1,"DrugBefore_NO",0.0658461716586061,0.147404287976331,0.00503532543902003,0.9
"Bacteroides.Otu2520",1,"DrugBefore_YES",0.0574070265386264,0.0635057972707135,0.0261036468330134,0.846153846153846
"Bacteroides.Otu2520",2,"DrugBefore_NO",0.0156689392353127,0.0203149753614158,0.010743662917576,0.857142857142857
"Bacteroides.Otu2520",2,"DrugBefore_YES",0.0494746374611516,0.0631407686021636,0.00938107879617051,0.8
"Bacteroides.Otu2520",3,"DrugBefore_NO",0.00266606918251995,0.00352132394505109,0.00151026946848951,0.833333333333333
"Bacteroides.Otu2520",3,"DrugBefore_YES",0.0506716293485479,0.0838366464636332,0.0108108108108108,0.5
"Bacteroides.Otu2520",4,"DrugBefore_NO",0.0607816469743606,0.122115616366372,8.32292967124428e-05,0.5
"Bacteroides.Otu2520",4,"DrugBefore_YES",0.0631919960811573,0.130509094301675,0.0119676717438607,0.714285714285714
"Bacteroides.Otu2765",1,"DrugBefore_NO",0.00871540462248457,0.015984319207889,0.00326860829548609,1
"Bacteroides.Otu2765",1,"DrugBefore_YES",0.015727988795007,0.0181651708004569,0.0089303047951854,0.846153846153846
"Bacteroides.Otu2765",2,"DrugBefore_NO",0.00485444329109036,0.00788059236326152,0.00184656706395837,0.714285714285714
"Bacteroides.Otu2765",2,"DrugBefore_YES",0.0114611590691315,0.0156133264818608,0.00147622436415686,0.7
"Bacteroides.Otu2765",3,"DrugBefore_NO",0.0236953434692327,0.0385665978311913,0.0003195359355029,0.5
"Bacteroides.Otu2765",3,"DrugBefore_YES",0.0152167180050858,0.0201365110937631,0.00815992271316868,0.625
"Bacteroides.Otu2765",4,"DrugBefore_NO",0.00464410082952654,0.0108578738432267,0.00016249593760156,0.5
"Bacteroides.Otu2765",4,"DrugBefore_YES",0.0179933845466373,0.0220044431002816,0.0119233922050823,1
"Blautia.Otu2475",1,"DrugBefore_NO",0.0095857184905117,0.0129002198581366,0.00358992587109804,1
"Blautia.Otu2475",1,"DrugBefore_YES",0.00426640244345743,0.00546219188401542,0.0013721671388102,0.846153846153846
"Blautia.Otu2475",2,"DrugBefore_NO",0.00660297794552252,0.0101604851042431,0.00166373067136426,0.857142857142857
"Blautia.Otu2475",2,"DrugBefore_YES",0.00939657016267472,0.0148487134887822,0.00472091910105684,0.8
"Blautia.Otu2475",3,"DrugBefore_NO",0.0257729607508267,0.0239915486007048,0.0209123822012196,1
"Blautia.Otu2475",3,"DrugBefore_YES",0.00911673372754808,0.010319428193444,0.00652525171235048,1
"Blautia.Otu2475",4,"DrugBefore_NO",0.00865971280496185,0.00821641158678604,0.0046040272731742,1
"Blautia.Otu2475",4,"DrugBefore_YES",0.0112971038056661,0.0165999993014609,0.00335345405767941,1
"Dorea.Otu1142",1,"DrugBefore_NO",0.00579350321713279,0.0101363394725435,0.00278939114234018,0.9
"Dorea.Otu1142",1,"DrugBefore_YES",0.00217108326203691,0.00449089237094847,0.000346350333362196,0.538461538461538
"Dorea.Otu1142",2,"DrugBefore_NO",0.00133403900533129,0.001571800494509,0.000809847748623259,0.714285714285714
"Dorea.Otu1142",2,"DrugBefore_YES",0.000582269737662505,0.000734172177199964,0.000353942067592131,0.8
"Dorea.Otu1142",3,"DrugBefore_NO",0.00651059033224574,0.0099999722053277,0.00233852166604753,1
"Dorea.Otu1142",3,"DrugBefore_YES",0.00476540031312231,0.0110187409004959,0.000629611266115223,0.75
"Dorea.Otu1142",4,"DrugBefore_NO",0.00302758318849013,0.00568989860721754,0.000576900316873444,1
"Dorea.Otu1142",4,"DrugBefore_YES",0.00153077661967071,0.00281806242875856,0.000411740485853773,0.857142857142857
"Lachnospiracea_incertae_sedis.Otu1990",1,"DrugBefore_NO",0.00109982210596532,0.00293143311150753,6.07053967097675e-05,0.5
"Lachnospiracea_incertae_sedis.Otu1990",1,"DrugBefore_YES",0.000239232120895039,0.000617787695551589,0,0.307692307692308
"Lachnospiracea_incertae_sedis.Otu1990",2,"DrugBefore_NO",0.000170781904966774,0.000310646561171273,0,0.285714285714286
"Lachnospiracea_incertae_sedis.Otu1990",2,"DrugBefore_YES",0.00697166914089695,0.0176876191037383,0.000510117115340658,0.6
"Lachnospiracea_incertae_sedis.Otu1990",3,"DrugBefore_NO",0.000298626588753257,0.000618926426829057,0,0.333333333333333
"Lachnospiracea_incertae_sedis.Otu1990",3,"DrugBefore_YES",0.000771959046183475,0.001659332191854,0,0.25
"Lachnospiracea_incertae_sedis.Otu1990",4,"DrugBefore_NO",0.00117115864585006,0.00215852446701941,0,0.333333333333333
"Lachnospiracea_incertae_sedis.Otu1990",4,"DrugBefore_YES",0.000901712532160819,0.00206515286263022,0.000149042402563529,0.714285714285714
"Bacteroides.Otu0001",1,"DrugBefore_NO",0.063125842775098,0.0644316884128726,0.0554681550312143,0.8
"Bacteroides.Otu0001",1,"DrugBefore_YES",0.158015600562881,0.146628539948477,0.124733061541448,0.846153846153846
"Bacteroides.Otu0001",2,"DrugBefore_NO",0.0195113974914643,0.0181324435471659,0.0264239577216676,0.857142857142857
"Bacteroides.Otu0001",2,"DrugBefore_YES",0.1604282796519,0.128532978665345,0.212023057456935,0.8
"Bacteroides.Otu0001",3,"DrugBefore_NO",0.0138784480697599,0.0202094183884972,0.00187265917602996,0.5
"Bacteroides.Otu0001",3,"DrugBefore_YES",0.138184344488663,0.115003803839944,0.113454622253067,0.75
"Bacteroides.Otu0001",4,"DrugBefore_NO",0.0533504650944516,0.104352150152513,0.00883359541208029,0.5
"Bacteroides.Otu0001",4,"DrugBefore_YES",0.121086732518331,0.108072244483604,0.124077800134138,1
"Clostridium_XlVa.Otu0236",1,"DrugBefore_NO",0.0055004092870782,0.00722043661063521,0.00175543386900057,1
"Clostridium_XlVa.Otu0236",1,"DrugBefore_YES",0.00285465769835035,0.00236535740022702,0.00215169445938677,0.923076923076923
"Clostridium_XlVa.Otu0236",2,"DrugBefore_NO",0.000924672803496364,0.00085247867048455,0.000782932080642004,0.857142857142857
"Clostridium_XlVa.Otu0236",2,"DrugBefore_YES",0.00143786581716789,0.00161947061785376,0.000765569020598274,0.7
"Clostridium_XlVa.Otu0236",3,"DrugBefore_NO",0.00217741469850556,0.00183253488189467,0.00237173136925678,1
"Clostridium_XlVa.Otu0236",3,"DrugBefore_YES",0.00450284599906111,0.0062583799611269,0.0019220036919152,1
"Clostridium_XlVa.Otu0236",4,"DrugBefore_NO",0.00322451717001659,0.00201008400363223,0.00320760491803013,0.833333333333333
"Clostridium_XlVa.Otu0236",4,"DrugBefore_YES",0.00321932043196679,0.00262048623998412,0.00388212458090701,0.857142857142857
"Lachnospiracea_incertae_sedis.Otu2746",1,"DrugBefore_NO",0.000891502248720908,0.00230358538708968,6.8337960073337e-05,0.6
"Lachnospiracea_incertae_sedis.Otu2746",1,"DrugBefore_YES",0.000297252733952454,0.000927970051353021,0,0.230769230769231
"Lachnospiracea_incertae_sedis.Otu2746",2,"DrugBefore_NO",0.00046846497417127,0.00107675079660683,0,0.285714285714286
"Lachnospiracea_incertae_sedis.Otu2746",2,"DrugBefore_YES",0.00582933114473332,0.0151115449244352,0.000258390993361371,0.7
"Lachnospiracea_incertae_sedis.Otu2746",3,"DrugBefore_NO",0.000749948395654713,0.0011863726579339,7.37390620391309e-05,0.5
"Lachnospiracea_incertae_sedis.Otu2746",3,"DrugBefore_YES",0.000373357397803943,0.000785420569895459,0,0.375
"Lachnospiracea_incertae_sedis.Otu2746",4,"DrugBefore_NO",0.00626046997128859,0.014381334326989,0.00015581177937052,0.5
"Lachnospiracea_incertae_sedis.Otu2746",4,"DrugBefore_YES",0.000781662204955918,0.00182468876444806,3.05791694697572e-05,0.571428571428571
"Bacteroides.Otu2625",1,"DrugBefore_NO",0.0113003546070036,0.033007472441121,0.000319575389186349,0.6
"Bacteroides.Otu2625",1,"DrugBefore_YES",0.0258273022437563,0.0529171913104179,0.00121222616676769,0.692307692307692
"Bacteroides.Otu2625",2,"DrugBefore_NO",0.00411353352529823,0.0108833867176659,0,0.142857142857143
"Bacteroides.Otu2625",2,"DrugBefore_YES",0.00732740109343231,0.0129676174569935,0.00109227933793674,0.7
"Bacteroides.Otu2625",3,"DrugBefore_NO",0.0010353530069796,0.00167552377972141,0.000118920204542752,0.5
"Bacteroides.Otu2625",3,"DrugBefore_YES",0.0308982478672477,0.0843827070103358,0,0.375
"Bacteroides.Otu2625",4,"DrugBefore_NO",0.0106461763513703,0.0245692239210934,0,0.333333333333333
"Bacteroides.Otu2625",4,"DrugBefore_YES",0.00202159235861098,0.00391791514867881,3.05791694697572e-05,0.571428571428571
"Bacteroides.Otu0006",1,"DrugBefore_NO",0.00898556567338697,0.00999822185642843,0.00555258855628759,0.8
"Bacteroides.Otu0006",1,"DrugBefore_YES",0.0116883686669611,0.00945065500852508,0.0107571369466281,0.846153846153846
"Bacteroides.Otu0006",2,"DrugBefore_NO",0.00126409352152468,0.00187155758976475,0.000825082508250825,0.714285714285714
"Bacteroides.Otu0006",2,"DrugBefore_YES",0.0171893952129702,0.0138311890267537,0.0183143915985073,0.8
"Bacteroides.Otu0006",3,"DrugBefore_NO",0.00608856306007795,0.0122731217402445,0,0.333333333333333
"Bacteroides.Otu0006",3,"DrugBefore_YES",0.0111878636045597,0.0106453752931938,0.00960548333314359,0.75
"Bacteroides.Otu0006",4,"DrugBefore_NO",0.0127410605409982,0.0151680509530947,0.00744611969290537,0.5
"Bacteroides.Otu0006",4,"DrugBefore_YES",0.0118385499069754,0.0121426136904229,0.00931515016022058,0.857142857142857
"Lachnospiraceae.Otu0790",1,"DrugBefore_NO",0.0025188064700179,0.00335790127479303,0.000893113906234971,0.7
"Lachnospiraceae.Otu0790",1,"DrugBefore_YES",0.0024997112120918,0.00364879933529411,0.00128824476650564,0.692307692307692
"Lachnospiraceae.Otu0790",2,"DrugBefore_NO",0.000433511899737229,0.000912208697458001,0,0.428571428571429
"Lachnospiraceae.Otu0790",2,"DrugBefore_YES",0.00102557777074933,0.00150828803794373,0.00032890021743005,0.6
"Lachnospiraceae.Otu0790",3,"DrugBefore_NO",0.00304760459529992,0.00406409854038603,0.00105922802474687,0.666666666666667
"Lachnospiraceae.Otu0790",3,"DrugBefore_YES",0.00360552185452598,0.00570532936175822,0.000922695920854036,0.875
"Lachnospiraceae.Otu0790",4,"DrugBefore_NO",0.000873697351220274,0.0016731159863156,9.24983812783276e-05,0.5
"Lachnospiraceae.Otu0790",4,"DrugBefore_YES",0.00293113643050905,0.00455916784307949,0.0008124796880078,0.857142857142857
"Bacteroides.Otu2104",1,"DrugBefore_NO",0.0050848717419016,0.00743768496373521,0.00241045647335617,0.9
"Bacteroides.Otu2104",1,"DrugBefore_YES",0.00693756476135475,0.00934031058767379,0.00192202086765513,0.769230769230769
"Bacteroides.Otu2104",2,"DrugBefore_NO",0.00276541979214895,0.00332605821166131,0.000971817298347911,0.714285714285714
"Bacteroides.Otu2104",2,"DrugBefore_YES",0.00481576428717628,0.0074619727570235,0.000682866253689113,0.6
"Bacteroides.Otu2104",3,"DrugBefore_NO",0.0169990452022076,0.0303132486584619,0.000122898436731885,0.5
"Bacteroides.Otu2104",3,"DrugBefore_YES",0.0074093630554703,0.00980313917924104,0.00347793528851843,0.625
"Bacteroides.Otu2104",4,"DrugBefore_NO",0.00217027889397045,0.00475450855611046,8.124796880078e-05,0.5
"Bacteroides.Otu2104",4,"DrugBefore_YES",0.00966851929566654,0.0118582063503113,0.00670690811535882,0.857142857142857
"Prevotella.Otu2602",1,"DrugBefore_NO",0.00245529449714465,0.00512969673835349,0,0.3
"Prevotella.Otu2602",1,"DrugBefore_YES",0.00162687811581629,0.00451214191960713,0,0.153846153846154
"Prevotella.Otu2602",2,"DrugBefore_NO",0.0135615021111204,0.0358803619905021,0,0.142857142857143
"Prevotella.Otu2602",2,"DrugBefore_YES",0.00403893144867051,0.0127325207572802,0,0.2
"Prevotella.Otu2602",3,"DrugBefore_NO",0.0111755645134861,0.0273744306455958,0,0.166666666666667
"Prevotella.Otu2602",3,"DrugBefore_YES",0.000455585692490253,0.00128859093028571,0,0.125
"Prevotella.Otu2602",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu2602",4,"DrugBefore_YES",0,0,0,0
"Bacteroides.Otu0069",1,"DrugBefore_NO",0.00606407633232551,0.00681760554083116,0.00345304888487697,0.8
"Bacteroides.Otu0069",1,"DrugBefore_YES",0.0202987962433843,0.0199257501291247,0.0162797708772988,0.846153846153846
"Bacteroides.Otu0069",2,"DrugBefore_NO",0.00249862514365657,0.00257489083230368,0.00287947346770876,0.714285714285714
"Bacteroides.Otu0069",2,"DrugBefore_YES",0.0207054872160505,0.0157227899855106,0.0244626917843623,0.8
"Bacteroides.Otu0069",3,"DrugBefore_NO",0.000994889073440887,0.00156754504500351,0.000374531835205993,0.5
"Bacteroides.Otu0069",3,"DrugBefore_YES",0.0186753385898347,0.0184103733486476,0.012495667065038,0.75
"Bacteroides.Otu0069",4,"DrugBefore_NO",0.00339749684743035,0.00717558059355918,0.00032499187520312,0.5
"Bacteroides.Otu0069",4,"DrugBefore_YES",0.013772827628193,0.0135640110834962,0.0136373798345629,0.857142857142857
"Erysipelotrichaceae_incertae_sedis.Otu0818",1,"DrugBefore_NO",0.0426050389762058,0.12094301215053,0.00067466444450773,0.7
"Erysipelotrichaceae_incertae_sedis.Otu0818",1,"DrugBefore_YES",0.00249941366913853,0.00306156771701221,0.0013728720483251,0.692307692307692
"Erysipelotrichaceae_incertae_sedis.Otu0818",2,"DrugBefore_NO",0.000941041250333467,0.00154013204390319,0,0.428571428571429
"Erysipelotrichaceae_incertae_sedis.Otu0818",2,"DrugBefore_YES",0.0018707265373756,0.00304874008825148,0.00048077291864553,1
"Erysipelotrichaceae_incertae_sedis.Otu0818",3,"DrugBefore_NO",0.0144830198025348,0.0186345374746091,0.00602793101113177,1
"Erysipelotrichaceae_incertae_sedis.Otu0818",3,"DrugBefore_YES",0.00485413386248088,0.00829686658799969,0.00149097377928632,1
"Erysipelotrichaceae_incertae_sedis.Otu0818",4,"DrugBefore_NO",0.0307579666593695,0.0740236064662274,0.000212707784064049,0.666666666666667
"Erysipelotrichaceae_incertae_sedis.Otu0818",4,"DrugBefore_YES",0.00164162035829848,0.000932127435134108,0.00200758420700424,1
"Akkermansia.Otu1935",1,"DrugBefore_NO",0.00628590508615429,0.0115401744943966,0,0.4
"Akkermansia.Otu1935",1,"DrugBefore_YES",0.0133053201674251,0.0476765183649807,0,0.307692307692308
"Akkermansia.Otu1935",2,"DrugBefore_NO",0.000353606789250354,0.000935555626260463,0,0.142857142857143
"Akkermansia.Otu1935",2,"DrugBefore_YES",0.000343815189677818,0.00108723909354472,0,0.1
"Akkermansia.Otu1935",3,"DrugBefore_NO",6.24219725343321e-05,0.00015290198144714,0,0.166666666666667
"Akkermansia.Otu1935",3,"DrugBefore_YES",0.000812769291030161,0.00229885870891044,0,0.125
"Akkermansia.Otu1935",4,"DrugBefore_NO",1.54163968797213e-05,3.77623060275518e-05,0,0.166666666666667
"Akkermansia.Otu1935",4,"DrugBefore_YES",0,0,0,0
"Bacteroides.Otu2416",1,"DrugBefore_NO",0.000895934283768876,0.00106977072402707,0.000480449012402389,0.7
"Bacteroides.Otu2416",1,"DrugBefore_YES",0.00389061901685069,0.00693970019704669,0.0015220700152207,0.692307692307692
"Bacteroides.Otu2416",2,"DrugBefore_NO",0.000692646379059661,0.00137431080944433,0,0.428571428571429
"Bacteroides.Otu2416",2,"DrugBefore_YES",0.00208039501737799,0.00281176461341866,0.000489984822330393,0.8
"Bacteroides.Otu2416",3,"DrugBefore_NO",0.000262183331694688,0.000642215381714857,0,0.166666666666667
"Bacteroides.Otu2416",3,"DrugBefore_YES",0.00335083086410396,0.0037754910993837,0.0026047190619821,0.75
"Bacteroides.Otu2416",4,"DrugBefore_NO",4.47043432115163e-05,7.63675954523292e-05,0,0.333333333333333
"Bacteroides.Otu2416",4,"DrugBefore_YES",0.001644337834756,0.00145475476118462,0.00194995125121872,0.857142857142857
"Bacteroides.Otu2383",1,"DrugBefore_NO",0.00235513201743222,0.00443859727747568,0.000216973529229434,0.5
"Bacteroides.Otu2383",1,"DrugBefore_YES",0.00161692579620048,0.00403042156302955,9.706853038245e-05,0.538461538461538
"Bacteroides.Otu2383",2,"DrugBefore_NO",0.000375657314113319,0.000477710713466641,0.000411353352529823,0.571428571428571
"Bacteroides.Otu2383",2,"DrugBefore_YES",0.00167755584674931,0.00323485298244531,0.000185144464082446,0.7
